scope,lhs,rhs,delta_tick,nearest_horizon,horizon_error,nearest_landmark,landmark_error
nist-selected-self,Helium He I 4471.6800 A [air],Sodium Na I 11197.2100 A [air],63.974830173485316,64.0,0.025169826514684246,64.0,0.025169826514684246
nist-selected-self,Helium He I 5875.6404 A [air],Sodium Na II 3711.0700 A [air],32.02537077273155,32.0,0.02537077273154864,32.0,0.02537077273154864
nist-selected-self,Sodium Na II 2977.1300 A [air],Cesium Cs II 5925.6300 A [air],47.97428633103118,48.0,0.025713668968819547,48.0,0.025713668968819547
nist-selected-self,Sodium Na II 2661.0000 A [air],Cesium Cs II 4213.1400 A [air],32.02616582788232,32.0,0.026165827882323356,32.0,0.026165827882323356
nist-selected-self,Cesium Cs II 4039.8500 A [air],Cesium Cs I 10123.4100 A [air],64.02658277191676,64.0,0.026582771916764614,64.0,0.026582771916764614
nist-selected-same-element,Cesium Cs II 4039.8500 A [air],Cesium Cs I 10123.4100 A [air],64.02658277191676,64.0,0.026582771916764614,64.0,0.026582771916764614
nist-selected-self,Sodium Na II 3301.3500 A [air],Cesium Cs II 5227.0400 A [air],32.02668546171299,32.0,0.02668546171298658,32.0,0.02668546171298658
nist-selected-self,Helium He I 2829.0800 A [air],Cesium Cs I 5635.2100 A [air],48.02694807453281,48.0,0.026948074532811006,48.0,0.026948074532811006
nist-selected-self,Sodium Na II 1881.9100 A [vacuum],Sodium Na II 2979.6600 A [air],32.027264290905805,32.0,0.027264290905804955,32.0,0.027264290905804955
nist-selected-same-element,Sodium Na II 1881.9100 A [vacuum],Sodium Na II 2979.6600 A [air],32.027264290905805,32.0,0.027264290905804955,32.0,0.027264290905804955
nist-selected-self,Helium He II 6560.1000 A [air],Cesium Cs II 16426.1400 A [air],63.97257606574931,64.0,0.027423934250691673,64.0,0.027423934250691673
nist-selected-self,Sodium Na II 3318.0400 A [air],Cesium Cs II 5249.3800 A [air],31.97246479531259,32.0,0.02753520468741044,32.0,0.02753520468741044
nist-selected-self,Helium He II 10123.6000 A [air],Cesium Cs II 4039.8500 A [air],64.02789085777931,64.0,0.027890857779311773,64.0,0.027890857779311773
nist-selected-self,Cesium Cs II 4039.8500 A [air],Cesium Cs I 10123.6000 A [air],64.02789085777931,64.0,0.027890857779311773,64.0,0.027890857779311773
nist-selected-same-element,Cesium Cs II 4039.8500 A [air],Cesium Cs I 10123.6000 A [air],64.02789085777931,64.0,0.027890857779311773,64.0,0.027890857779311773
nist-selected-self,Helium He I 9516.6000 A [air],Cesium Cs I 6010.4900 A [air],32.02791837237328,32.0,0.027918372373278544,32.0,0.027918372373278544
nist-selected-self,Sodium Na I 10746.4400 A [air],Cesium Cs II 4288.3800 A [air],64.02815071820169,64.0,0.028150718201686686,64.0,0.028150718201686686
nist-selected-self,Sodium Na I 5682.6330 A [air],Cesium Cs II 2267.6500 A [air],64.02850833317098,64.0,0.028508333170975675,64.0,0.028508333170975675
nist-selected-self,Hydrogen H I 926.2256 A [vacuum],Cesium Cs II 5814.1600 A [air],128.02861584629227,128.0,0.028615846292268543,128.0,0.028615846292268543
nist-selected-self,Cesium Cs II 4039.8500 A [air],Cesium Cs II 8047.1300 A [air],48.02869747661043,48.0,0.028697476610432204,48.0,0.028697476610432204
nist-selected-same-element,Cesium Cs II 4039.8500 A [air],Cesium Cs II 8047.1300 A [air],48.02869747661043,48.0,0.028697476610432204,48.0,0.028697476610432204
nist-selected-self,Sodium Na I 2853.0100 A [air],Cesium Cs II 7149.5400 A [air],64.02870438860464,64.0,0.028704388604637643,64.0,0.028704388604637643
nist-selected-self,Hydrogen H I 3835.3840 A [air],Helium He I 9603.4200 A [air],63.97129386796223,64.0,0.02870613203776884,64.0,0.02870613203776884
nist-selected-self,Sodium Na I 2852.8100 A [air],Sodium Na I 5682.6330 A [air],48.028855316555564,48.0,0.02885531655556406,48.0,0.02885531655556406
nist-selected-same-element,Sodium Na I 2852.8100 A [air],Sodium Na I 5682.6330 A [air],48.028855316555564,48.0,0.02885531655556406,48.0,0.02885531655556406
nist-selected-self,Helium He I 5875.9663 A [air],Sodium Na II 3711.0700 A [air],32.02923649510376,32.0,0.029236495103759808,32.0,0.029236495103759808
nist-selected-self,Helium He I 584.3344 A [vacuum],Sodium Na II 2315.6500 A [air],95.97072435211157,96.0,0.029275647888425738,96.0,0.029275647888425738
nist-selected-self,Cesium Cs II 2332.4600 A [air],Cesium Cs I 5845.1400 A [air],64.02965229856909,64.0,0.029652298569089908,64.0,0.029652298569089908
nist-selected-same-element,Cesium Cs II 2332.4600 A [air],Cesium Cs I 5845.1400 A [air],64.02965229856909,64.0,0.029652298569089908,64.0,0.029652298569089908
nist-selected-self,Sodium Na II 3327.6900 A [air],Cesium Cs I 6628.6600 A [air],48.02983765005956,48.0,0.029837650059562293,48.0,0.029837650059562293
nist-selected-self,Hydrogen H I 930.7482 A [vacuum],Cesium Cs II 2332.4600 A [air],64.02985878568143,64.0,0.029858785681426525,64.0,0.029858785681426525
nist-selected-self,Sodium Na II 4392.8100 A [air],Cesium Cs II 6955.5000 A [air],32.03016497821682,32.0,0.030164978216816962,32.0,0.030164978216816962
nist-selected-self,Helium He I 3819.7600 A [air],Cesium Cs I 7608.9000 A [air],48.0303059284488,48.0,0.030305928448797204,48.0,0.030305928448797204
nist-selected-self,Hydrogen H I 9545.9700 A [air],Cesium Cs I 6034.0900 A [air],31.969557915126643,32.0,0.03044208487335709,32.0,0.03044208487335709
nist-selected-self,Helium He I 9526.1700 A [air],Helium He I 15083.6400 A [air],32.03046917477877,32.0,0.030469174778772867,32.0,0.030469174778772867
nist-selected-same-element,Helium He I 9526.1700 A [air],Helium He I 15083.6400 A [air],32.03046917477877,32.0,0.030469174778772867,32.0,0.030469174778772867
nist-selected-self,Helium He I 5875.9663 A [air],Sodium Na II 2952.4000 A [air],47.96904950750104,48.0,0.030950492498959647,48.0,0.030950492498959647
nist-selected-self,Sodium Na II 3092.7300 A [air],Sodium Na I 6160.7470 A [air],48.0311993778605,48.0,0.031199377860502864,48.0,0.031199377860502864
nist-selected-same-element,Sodium Na II 3092.7300 A [air],Sodium Na I 6160.7470 A [air],48.0311993778605,48.0,0.031199377860502864,48.0,0.031199377860502864
nist-selected-self,Sodium Na II 2904.9200 A [air],Cesium Cs I 7279.9000 A [air],64.0313412311234,64.0,0.03134123112340603,64.0,0.03134123112340603
nist-selected-self,Helium He I 4026.1910 A [air],Cesium Cs II 8012.9800 A [air],47.968341034156765,48.0,0.03165896584323491,48.0,0.03165896584323491
nist-selected-self,Sodium Na II 2904.9200 A [air],Cesium Cs I 7279.9600 A [air],64.03191566176702,64.0,0.03191566176701599,64.0,0.03191566176701599
nist-selected-self,Cesium Cs II 2392.8600 A [air],Cesium Cs II 3785.4400 A [air],31.968080719712816,32.0,0.03191928028718394,32.0,0.03191928028718394
nist-selected-same-element,Cesium Cs II 2392.8600 A [air],Cesium Cs II 3785.4400 A [air],31.968080719712816,32.0,0.03191928028718394,32.0,0.03191928028718394
nist-selected-self,Sodium Na II 1881.9100 A [vacuum],Sodium Na II 2977.1300 A [air],31.968060187862648,32.0,0.03193981213735242,32.0,0.03193981213735242
nist-selected-same-element,Sodium Na II 1881.9100 A [vacuum],Sodium Na II 2977.1300 A [air],31.968060187862648,32.0,0.03193981213735242,32.0,0.03193981213735242
nist-selected-self,Helium He II 1640.3321 A [vacuum],Sodium Na II 2594.9600 A [air],31.968049751154467,32.0,0.03195024884553277,32.0,0.03195024884553277
nist-selected-self,Cesium Cs II 2931.0800 A [air],Cesium Cs I 5838.8300 A [air],48.03228930408295,48.0,0.032289304082951276,48.0,0.032289304082951276
nist-selected-same-element,Cesium Cs II 2931.0800 A [air],Cesium Cs I 5838.8300 A [air],48.03228930408295,48.0,0.032289304082951276,48.0,0.032289304082951276
nist-selected-self,Sodium Na II 3095.5500 A [air],Sodium Na I 6160.7470 A [air],47.9676775874068,48.0,0.0323224125932029,48.0,0.0323224125932029
nist-selected-same-element,Sodium Na II 3095.5500 A [air],Sodium Na I 6160.7470 A [air],47.9676775874068,48.0,0.0323224125932029,48.0,0.0323224125932029
nist-selected-self,Helium He II 1640.3447 A [vacuum],Sodium Na II 2594.9600 A [air],31.967514385327377,32.0,0.03248561467262334,32.0,0.03248561467262334
nist-selected-self,Sodium Na II 2424.7300 A [air],Cesium Cs II 4830.1900 A [air],48.0327177918125,48.0,0.03271779181250167,48.0,0.03271779181250167
nist-selected-self,Helium He I 3819.6070 A [air],Cesium Cs I 7608.9000 A [air],48.03309768539111,48.0,0.033097685391112464,48.0,0.033097685391112464
nist-selected-self,Helium He I 2723.1900 A [air],Cesium Cs I 6824.6500 A [air],64.0331391196869,64.0,0.03313911968689354,64.0,0.03313911968689354
nist-selected-self,Sodium Na II 6545.7500 A [air],Sodium Na I 16388.8500 A [air],63.96679957564447,64.0,0.0332004243555275,64.0,0.0332004243555275
nist-selected-same-element,Sodium Na II 6545.7500 A [air],Sodium Na I 16388.8500 A [air],63.96679957564447,64.0,0.0332004243555275,64.0,0.0332004243555275
nist-selected-self,Sodium Na II 4113.7000 A [air],Sodium Na I 8194.7900 A [air],48.033421261210606,48.0,0.033421261210605735,48.0,0.033421261210605735
nist-selected-same-element,Sodium Na II 4113.7000 A [air],Sodium Na I 8194.7900 A [air],48.033421261210606,48.0,0.033421261210605735,48.0,0.033421261210605735
nist-selected-self,Sodium Na II 3061.3500 A [air],Cesium Cs II 1935.1900 A [vacuum],31.966523483812125,32.0,0.03347651618787495,32.0,0.03347651618787495
nist-selected-self,Sodium Na I 2852.8100 A [air],Cesium Cs II 7149.5400 A [air],64.03359041126805,64.0,0.03359041126805096,64.0,0.03359041126805096
nist-selected-self,Helium He I 3587.2700 A [air],Cesium Cs II 2267.6500 A [air],31.96630967414785,32.0,0.03369032585214882,32.0,0.03369032585214882
nist-selected-self,Sodium Na II 4113.7000 A [air],Sodium Na I 8194.8240 A [air],48.03371043154584,48.0,0.03371043154584186,48.0,0.03371043154584186
nist-selected-same-element,Sodium Na II 4113.7000 A [air],Sodium Na I 8194.8240 A [air],48.03371043154584,48.0,0.03371043154584186,48.0,0.03371043154584186
nist-selected-self,Helium He II 1640.3750 A [vacuum],Sodium Na II 2594.9600 A [air],31.96622697481689,32.0,0.033773025183108984,32.0,0.033773025183108984
nist-selected-self,Helium He II 1640.3914 A [vacuum],Sodium Na II 2594.9600 A [air],31.96553016848611,32.0,0.034469831513888494,32.0,0.034469831513888494
nist-selected-self,Helium He I 4026.3600 A [air],Cesium Cs II 8012.9800 A [air],47.96541555661224,48.0,0.034584443387757346,48.0,0.034584443387757346
nist-selected-self,Helium He I 3187.7400 A [air],Helium He I 5047.7400 A [air],32.034682489172155,32.0,0.03468248917215533,32.0,0.03468248917215533
nist-selected-same-element,Helium He I 3187.7400 A [air],Helium He I 5047.7400 A [air],32.034682489172155,32.0,0.03468248917215533,32.0,0.03468248917215533
nist-selected-self,Helium He I 5875.6404 A [air],Sodium Na II 2952.4000 A [air],47.96518378512883,48.0,0.034816214871170814,48.0,0.034816214871170814
nist-selected-self,Cesium Cs II 6495.5300 A [air],Cesium Cs I 25764.7300 A [air],96.03483875012626,96.0,0.034838750126255036,96.0,0.034838750126255036
nist-selected-same-element,Cesium Cs II 6495.5300 A [air],Cesium Cs I 25764.7300 A [air],96.03483875012626,96.0,0.034838750126255036,96.0,0.034838750126255036
nist-selected-self,Helium He I 5875.6148 A [air],Sodium Na II 2952.4000 A [air],47.96488011696965,48.0,0.03511988303034741,48.0,0.03511988303034741
nist-selected-self,Sodium Na II 2951.2400 A [air],Sodium Na I 4668.5600 A [air],31.964765007419373,32.0,0.03523499258062657,32.0,0.03523499258062657
nist-selected-same-element,Sodium Na II 2951.2400 A [air],Sodium Na I 4668.5600 A [air],31.964765007419373,32.0,0.03523499258062657,32.0,0.03523499258062657
nist-selected-self,Helium He II 2385.4000 A [air],Sodium Na II 1506.4100 A [vacuum],32.03531477140132,32.0,0.03531477140131756,32.0,0.03531477140131756
nist-selected-self,Sodium Na II 2611.8100 A [air],Sodium Na II 6545.7500 A [air],64.03560959992865,64.0,0.035609599928648095,64.0,0.035609599928648095
nist-selected-same-element,Sodium Na II 2611.8100 A [air],Sodium Na II 6545.7500 A [air],64.03560959992865,64.0,0.035609599928648095,64.0,0.035609599928648095
nist-selected-self,Helium He II 11626.4000 A [air],Cesium Cs II 2931.0800 A [air],96.03589564577942,96.0,0.03589564577941928,96.0,0.03589564577941928
nist-selected-self,Sodium Na II 2904.7200 A [air],Cesium Cs I 7279.9000 A [air],64.03613993910494,64.0,0.03613993910494173,64.0,0.03613993910494173
nist-selected-self,Sodium Na II 3189.7900 A [air],Cesium Cs I 6354.5500 A [air],48.036229224091585,48.0,0.03622922409158491,48.0,0.03622922409158491
nist-selected-self,Helium He I 10031.1600 A [air],Sodium Na II 2531.5400 A [air],95.96348170718375,96.0,0.03651829281625396,96.0,0.03651829281625396
nist-selected-self,Sodium Na II 2904.7200 A [air],Cesium Cs I 7279.9600 A [air],64.03671436974855,64.0,0.03671436974855169,64.0,0.03671436974855169
nist-selected-self,Sodium Na II 4113.7000 A [air],Sodium Na II 6514.2100 A [air],32.0370982644763,32.0,0.03709826447629894,32.0,0.03709826447629894
nist-selected-same-element,Sodium Na II 4113.7000 A [air],Sodium Na II 6514.2100 A [air],32.0370982644763,32.0,0.03709826447629894,32.0,0.03709826447629894
nist-selected-self,Helium He I 4713.3800 A [air],Sodium Na II 2979.6600 A [air],31.962731304215595,32.0,0.03726869578440528,32.0,0.03726869578440528
nist-selected-self,Sodium Na I 14779.7300 A [air],Sodium Na I 23379.1300 A [air],31.962105700756183,32.0,0.03789429924381693,32.0,0.03789429924381693
nist-selected-same-element,Sodium Na I 14779.7300 A [air],Sodium Na I 23379.1300 A [air],31.962105700756183,32.0,0.03789429924381693,32.0,0.03789429924381693
nist-selected-self,Cesium Cs II 5814.1600 A [air],Cesium Cs I 23037.9800 A [air],95.96204607057189,96.0,0.03795392942811304,96.0,0.03795392942811304
nist-selected-same-element,Cesium Cs II 5814.1600 A [air],Cesium Cs I 23037.9800 A [air],95.96204607057189,96.0,0.03795392942811304,96.0,0.03795392942811304
nist-selected-self,Helium He II 1640.4742 A [vacuum],Sodium Na II 2594.9600 A [air],31.962012252648492,32.0,0.037987747351508006,32.0,0.037987747351508006
nist-selected-self,Hydrogen H I 46525.1000 A [air],Sodium Na I 23379.1300 A [air],47.96180685928357,48.0,0.03819314071643021,48.0,0.03819314071643021
nist-selected-self,Helium He I 9603.4200 A [air],Sodium Na II 2420.9900 A [air],96.03835727627848,96.0,0.03835727627847518,96.0,0.03835727627847518
nist-selected-self,Helium He II 2733.3000 A [air],Helium He I 10830.3398 A [air],95.96162294671467,96.0,0.038377053285330476,96.0,0.038377053285330476
nist-selected-same-element,Helium He II 2733.3000 A [air],Helium He I 10830.3398 A [air],95.96162294671467,96.0,0.038377053285330476,96.0,0.038377053285330476
nist-selected-self,Helium He II 2511.2000 A [air],Sodium Na I 9961.2800 A [air],96.038504562649,96.0,0.03850456264899549,96.0,0.03850456264899549
nist-selected-self,Hydrogen H I 1025.7222 A [vacuum],Cesium Cs II 4068.7800 A [air],96.03860210466974,96.0,0.03860210466973513,96.0,0.03860210466973513
nist-selected-self,Helium He II 1640.4897 A [vacuum],Sodium Na II 2594.9600 A [air],31.96135372533172,32.0,0.03864627466828097,32.0,0.03864627466828097
nist-selected-self,Sodium Na I 4668.5600 A [air],Cesium Cs I 29310.0600 A [air],128.0388168131267,128.0,0.03881681312668661,128.0,0.03881681312668661
nist-selected-self,Helium He II 2733.3000 A [air],Helium He I 10830.2501 A [air],95.96104569436193,96.0,0.03895430563807167,96.0,0.03895430563807167
nist-selected-same-element,Helium He II 2733.3000 A [air],Helium He I 10830.2501 A [air],95.96104569436193,96.0,0.03895430563807167,96.0,0.03895430563807167
nist-selected-self,Helium He I 508.6434 A [vacuum],Sodium Na II 3189.7900 A [air],127.9609717527419,128.0,0.039028247258102056,128.0,0.039028247258102056
nist-selected-self,Sodium Na II 1835.2200 A [vacuum],Cesium Cs I 7279.9000 A [air],96.03905584240056,96.0,0.039055842400557594,96.0,0.039055842400557594
nist-selected-self,Sodium Na II 3124.4200 A [air],Cesium Cs I 6217.6000 A [air],47.960908214464325,48.0,0.03909178553567472,48.0,0.03909178553567472
nist-selected-self,Hydrogen H I 21655.3000 A [air],Sodium Na I 8649.9200 A [air],63.96086936950451,64.0,0.03913063049549237,64.0,0.03913063049549237
nist-selected-self,Helium He I 9526.1700 A [air],Cesium Cs II 3805.1200 A [air],63.960525346215945,64.0,0.03947465378405468,64.0,0.03947465378405468
nist-selected-self,Sodium Na II 1835.2200 A [vacuum],Cesium Cs I 7279.9600 A [air],96.03963027304417,96.0,0.03963027304416755,96.0,0.03963027304416755
nist-selected-self,Sodium Na II 3285.6000 A [air],Sodium Na II 6545.7500 A [air],48.03976234104721,48.0,0.03976234104720788,48.0,0.03976234104720788
nist-selected-same-element,Sodium Na II 3285.6000 A [air],Sodium Na II 6545.7500 A [air],48.03976234104721,48.0,0.03976234104720788,48.0,0.03976234104720788
nist-selected-self,Hydrogen H I 4101.7400 A [air],Cesium Cs II 6495.5300 A [air],32.03987891695215,32.0,0.03987891695214785,32.0,0.03987891695214785
nist-selected-self,Sodium Na II 3257.9600 A [air],Sodium Na I 5153.4020 A [air],31.959927661119764,32.0,0.0400723388802362,32.0,0.0400723388802362
nist-selected-same-element,Sodium Na II 3257.9600 A [air],Sodium Na I 5153.4020 A [air],31.959927661119764,32.0,0.0400723388802362,32.0,0.0400723388802362
nist-selected-self,Sodium Na I 12679.1700 A [air],Cesium Cs I 8015.7300 A [air],31.959842758793457,32.0,0.040157241206543404,32.0,0.040157241206543404
nist-selected-self,Helium He I 4713.3800 A [air],Helium He I 18697.2300 A [air],96.04026517326383,96.0,0.040265173263833276,96.0,0.040265173263833276
nist-selected-same-element,Helium He I 4713.3800 A [air],Helium He I 18697.2300 A [air],96.04026517326383,96.0,0.040265173263833276,96.0,0.040265173263833276
nist-selected-self,Helium He II 1640.5326 A [vacuum],Sodium Na II 2594.9600 A [air],31.959531124103705,32.0,0.040468875896294776,32.0,0.040468875896294776
nist-selected-self,Hydrogen H I 3835.3840 A [air],Sodium Na II 2424.7300 A [air],31.959477120918564,32.0,0.04052287908143626,32.0,0.04052287908143626
nist-selected-self,Helium He I 4713.1460 A [air],Sodium Na II 2979.6600 A [air],31.95927105215287,32.0,0.04072894784712844,32.0,0.04072894784712844
nist-selected-self,Sodium Na II 3053.6700 A [air],Cesium Cs II 4830.1900 A [air],31.95893879704181,32.0,0.041061202958189824,32.0,0.041061202958189824
nist-selected-self,Helium He I 18685.3400 A [air],Sodium Na II 2979.6600 A [air],127.95866050259792,128.0,0.04133949740207754,128.0,0.04133949740207754
nist-selected-self,Helium He I 9702.6000 A [air],Cesium Cs II 4870.0400 A [air],48.041507537086545,48.0,0.0415075370865452,48.0,0.0415075370865452
